timestamp;source;bandwith;mac;channel;phy_type;ssid;b_supported;g_supported;n_supported;data_rate;1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0;time;ac_supported;22.5;22.0
1520265713.7753704;beacon;20;38:59:f9:28:0b:4a;1;4;Ziggo55328;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:01:53;;;
1520265713.9006324;beacon;20;b0:5a:da:af:05:2c;6;4;DIRECT-A7-HP OfficeJet 7510;True;True;True;1.0;;;;;True;True;True;True;True;True;True;True;2018-03-05 17:01:53;;;
1520265713.9400668;beacon;20;56:67:11:eb:0f:df;6;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:01:53;;;
1520265715.0586193;beacon;20;3a:59:f9:28:0b:4b;1;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:01:55;;;
1520265716.5998325;beacon;20;54:fa:3e:85:ac:f3;13;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:01:56;;;
1520265716.7801778;beacon;20;34:31:c4:09:cd:f3;11;6;FRITZ!Box Fon WLAN 7360;True;True;True;6.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:01:56;;;
1520265716.8334267;beacon;20;20:25:64:d1:5d:63;11;4;Ziggo53328;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:01:56;;;
1520265716.8353126;beacon;20;22:25:64:d1:5d:64;11;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:01:56;;;
1520265717.533756;beacon;20;62:39:53:c1:3b:a1;9;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:01:57;;;
1520265718.8439252;beacon;20;00:4a:77:59:dd:e0;4;4;H369A59DDE0;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:01:58;;;
1520265718.8456852;beacon;20;62:4a:77:59:dd:e1;4;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:01:58;;;
1520265719.2682116;beacon;40;2a:65:11:97:39:7d;1;4;Droef Guest Access;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:01:59;;;
1520265720.26886;beacon;20;88:d2:74:bf:e3:70;9;4;H369ABFE370;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:00;;;
1520265720.2706387;beacon;20;62:d2:74:bf:e3:71;9;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:00;;;
1520265720.550146;beacon;40;64:66:b3:c9:a3:40;1;4;Droef;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:00;;;
1520265721.9216938;beacon;20;4c:72:b9:23:d9:bb;1;4;Ziggo34157;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:01;;;
1520265721.9354107;beacon;20;90:5c:44:d9:8b:b8;1;4;Ziggo5C4D355;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:01;;;
1520265721.9503007;beacon;20;0a:ed:b9:52:cd:06;1;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:01;;;
1520265721.9817226;beacon;40;24:65:11:97:39:7d;1;4;Droef;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:01;;;
1520265722.1263003;beacon;20;ae:22:15:52:f6:fe;6;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:02;;;
1520265722.156796;beacon;20;84:9c:a6:68:75:9e;6;4;VGV751968759E;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:02;;;
1520265722.258656;beacon;20;c0:f8:da:a4:44:76;11;4;Ziggo3BAA0;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:02;;;
1520265722.2606292;beacon;20;c2:f8:da:a4:44:77;11;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:02;;;
1520265722.2956564;beacon;20;72:60:8c:25:ed:df;11;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:02;;;
1520265723.0864894;beacon;20;7c:05:07:b7:63:1b;5;4;Ziggo15514;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:03;;;
1520265723.088356;beacon;20;7e:05:07:b7:63:1c;5;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:03;;;
1520265723.1865609;beacon;20;f2:7b:cb:8d:24:a6;10;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:03;;;
1520265723.3191104;beacon;20;c0:ff:d4:95:08:c1;1;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:03;;;
1520265723.3277245;beacon;20;80:29:94:70:76:9f;1;4;Ziggo60817;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:03;;;
1520265723.3300974;beacon;20;82:29:94:70:76:90;1;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:03;;;
1520265723.3558495;beacon;20;4e:72:b9:23:d9:bc;1;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:03;;;
1520265723.380788;beacon;20;ac:22:05:76:35:92;1;4;Ziggo15B2327;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:03;;;
1520265723.5359194;beacon;20;08:95:2a:7e:61:1e;6;4;Ziggo02355;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:03;;;
1520265723.6825023;beacon;20;60:02:92:44:45:d1;11;4;Ziggo21314;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:03;;;
1520265723.98588;beacon;20;7e:05:07:b7:64:04;7;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:03;;;
1520265724.5512042;beacon;40;50:7e:5d:7f:83:41;5;4;God is een buitenlander;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:04;;;
1520265724.6652367;beacon;20;0c:84:dc:82:e0:b6;1;4;Ziggo25495;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:04;;;
1520265724.7040234;beacon;20;ac:22:05:2b:f2:5e;1;4;ZiggoF5F383F;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:04;;;
1520265724.7087193;beacon;20;ae:22:15:2b:f2:5e;1;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:04;;;
1520265724.8938086;beacon;20;54:fa:3e:8e:c9:c3;6;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:04;;;
1520265724.938404;beacon;20;58:23:8c:c5:a2:df;6;4;Ziggo50365;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:04;;;
1520265725.4862146;beacon;20;54:35:30:01:19:1b;3;4;Sitecom;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:05;;;
1520265725.488104;beacon;20;56:35:30:01:19:1c;3;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:05;;;
1520265726.0443888;beacon;20;08:ed:b9:52:cd:05;1;4;Ziggo02604;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:06;;;
1520265726.1893692;beacon;20;2e:33:7a:29:41:3a;13;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:06;;;
1520265726.3376443;beacon;20;7c:05:07:b7:64:03;6;4;Ziggo42358;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:06;;;
1520265726.4315288;beacon;20;e0:76:d0:8b:99:56;11;4;Manage_8B9956;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:06;;;
1520265727.3246782;beacon;20;72:4a:77:5a:df:03;10;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:07;;;
1520265727.4903476;beacon;20;74:31:70:e4:58:d7;1;4;ARV7519E458D7;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:07;;;
1520265727.612574;beacon;20;54:fa:3e:5c:0a:79;6;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:07;;;
1520265727.6373467;beacon;20;ac:22:05:26:4e:bf;6;4;Ziggo332C89B;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:07;;;
1520265727.686387;beacon;20;c2:38:96:50:57:ba;6;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:07;;;
1520265727.7258189;beacon;20;54:fa:3e:77:f1:cb;11;4;HZN245270456;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:07;;;
1520265728.6588387;beacon;20;02:2c:1c:7c:28:76;10;4;HP7800D2;True;False;False;1.0;True;True;True;True;;;;;;;;;2018-03-05 17:02:08;;;
1520265728.661303;beacon;20;84:9c:a6:79:56:4e;10;4;VGV751979564E;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:08;;;
1520265728.663185;beacon;20;84:9c:a6:79:56:4f;10;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:08;;;
1520265728.7737346;beacon;20;70:18:8b:3b:73:0f;1;4;Ziggo70287;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:08;;;
1520265728.7783365;beacon;20;fa:8f:ca:31:e3:32;1;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:08;;;
1520265728.8141978;beacon;20;82:56:f2:8b:75:1a;1;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:08;;;
1520265729.4995897;beacon;20;ac:64:62:6b:36:da;3;4;H369A6B36DA;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:09;;;
1520265729.5013785;beacon;20;72:64:62:6b:36:db;3;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:09;;;
1520265729.8174596;beacon;20;84:9c:a6:ab:b9:dd;9;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:09;;;
1520265729.9129019;beacon;40;64:d1:a3:26:b8:59;5;4;Sitecom26B859;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:09;;;
1520265729.9957392;beacon;20;92:00:4e:0f:7a:64;5;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:09;;;
1520265730.1229336;beacon;20;9c:c7:a6:ca:a4:25;1;4;FRITZ!Box 7581 DC;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:10;;;
1520265730.5241725;beacon;20;90:5c:44:ae:5f:c0;11;4;Ziggo9F55594;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:10;;;
1520265731.632526;beacon;20;54:fa:3e:39:37:c7;13;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:11;;;
1520265732.225646;beacon;20;74:b5:7e:26:bf:32;3;4;H369A26BF32;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:12;;;
1520265732.9258814;beacon;20;ac:22:05:50:24:1a;1;4;Ziggo7A3F2C7;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:12;;;
1520265733.0601735;beacon;20;46:d9:e7:f3:d9:bb;6;4;Rietjens Loonadministratie Gast;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:13;;;
1520265733.1113017;beacon;20;44:d9:e7:f3:d9:bb;6;4;Rietjens Loonadministratie;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:13;;;
1520265733.1446462;beacon;20;ac:22:05:51:17:88;6;4;ZiggoFDFDDF9;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:13;;;
1520265733.1469498;beacon;20;58:20:b1:57:f8:9a;6;4;HP-Print-9A-Officejet Pro 8620;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:13;;;
1520265733.9569325;beacon;20;54:fa:3e:50:e1:a3;9;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:13;;;
1520265734.220537;beacon;40;e8:94:f6:cc:75:1c;1;4;TP-LINK_CC751C;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:14;;;
1520265734.2439659;beacon;20;e0:76:d0:49:d1:6c;1;4;Manage_49D16C;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:14;;;
1520265734.2896621;beacon;20;d4:6e:0e:be:5b:1c;1;4;ziggo-ap-ebe5b1c;True;True;True;1.0;;;;True;True;True;True;True;;;True;True;2018-03-05 17:02:14;;;
1520265734.5525537;beacon;40;e8:de:27:fe:6d:75;11;4;TP-LINK_AH8_Rowi;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:14;;;
1520265735.0814266;beacon;20;ec:8a:4c:ad:4c:70;8;4;H368NAD4C70;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:15;;;
1520265735.7790034;beacon;20;12:02:8e:8d:bc:9c;13;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:15;True;;
1520265735.9031022;beacon;20;82:29:94:f3:30:b5;11;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:15;;;
1520265736.6050622;beacon;20;ac:64:62:6d:ef:3a;4;4;H369A6DEF3A;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:16;;;
1520265736.6068544;beacon;20;72:64:62:6d:ef:3b;4;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:16;;;
1520265736.6615388;beacon;20;9c:6f:52:35:cb:fa;9;4;CobaltLion;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:16;;;
1520265737.0591805;beacon;20;0e:02:8e:8d:bc:9c;13;4;Stapel;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:17;True;;
1520265737.2444868;beacon;20;ae:22:15:51:17:88;6;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:17;;;
1520265738.422459;beacon;20;12:02:8e:8d:34:16;13;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:18;True;;
1520265738.6306717;beacon;20;90:5c:44:f3:a1:f0;11;4;Ziggo8A58447;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:18;;;
1520265738.6330798;beacon;40;60:e3:27:29:98:9c;11;4;TP-LINK_AP_989C;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:18;;;
1520265738.665995;beacon;20;00:1f:9f:a1:09:14;11;4;SpeedTouchA10CA9;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:18;;;
1520265738.6724584;beacon;20;74:29:af:22:a5:90;11;4;Ziggo2C5B1;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:18;;;
1520265738.6743402;beacon;20;76:29:af:22:a5:91;11;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:18;;;
1520265739.1515982;beacon;20;ec:8a:4c:90:c0:0a;3;4;H368N90C00A;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:19;;;
1520265739.3387413;beacon;20;0c:84:dc:82:de:c6;4;4;ZiggoD0BB9;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:19;;;
1520265739.340612;beacon;20;0e:84:dc:82:de:c7;4;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:19;;;
1520265739.4848223;beacon;20;50:c7:bf:49:45:6a;5;4;TP-LINK_2.4GHz_49456A;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:19;;;
1520265739.696579;beacon;40;58:ef:68:01:18:6e;1;4;Dracul;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:19;;;
1520265740.083676;beacon;20;5c:a3:9d:c7:ff:b8;11;4;UPC243624557;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:20;;;
1520265741.0622258;beacon;20;ec:55:f9:28:d8:44;1;4;Ziggo94044;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:21;;;
1520265741.0642238;beacon;20;ee:55:f9:28:d8:45;1;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:21;;;
1520265741.238331;beacon;20;0e:02:8e:8d:34:16;13;4;Stapel;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:21;True;;
1520265742.440189;beacon;20;cc:5d:4e:2a:ae:c1;1;4;ZyXEL;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:22;;;
1520265742.4586828;beacon;20;60:33:4b:e3:2b:1b;1;4;Verheesen;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:22;;;
1520265742.50574;beacon;20;20:25:64:d1:2d:d3;1;4;Ziggo13847;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:22;;;
1520265742.507609;beacon;20;22:25:64:d1:2d:d4;1;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:22;;;
1520265742.530814;beacon;20;1c:3a:de:b9:5b:3b;13;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:22;;;
1520265742.650422;beacon;20;60:02:92:11:fa:37;6;4;Ziggo59749;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:22;;;
1520265742.6566522;beacon;20;62:02:92:11:fa:38;6;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:22;;;
1520265742.8105984;beacon;20;54:fa:3e:85:01:a9;11;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:22;;;
1520265742.8346672;beacon;20;50:7e:5d:2e:22:aa;11;4;netwerk;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:22;;;
1520265742.836558;beacon;20;50:7e:5d:2e:22:ab;11;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:22;;;
1520265743.445181;beacon;20;38:b1:db:2e:5f:de;4;4;ZiggoE20A5;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:23;;;
1520265743.4693222;beacon;20;94:a7:b7:4a:f3:4f;9;4;H369A4AF34F;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:23;;;
1520265743.471092;beacon;20;7a:a7:b7:4a:f3:4c;9;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:23;;;
1520265744.0002193;beacon;20;0a:95:2a:7e:69:d7;6;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:24;;;
1520265744.1012704;beacon;20;1c:3a:de:8c:ef:84;11;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:24;;;
1520265744.5385299;beacon;20;72:a7:b7:4a:df:7f;3;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:24;;;
1520265744.5409687;beacon;20;94:a7:b7:4a:df:7e;3;4;H369A4ADF7E;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:24;;;
1520265744.8328452;beacon;20;30:e1:71:df:52:3e;9;4;DIRECT-3D-HP ENVY 7640 series;True;True;True;1.0;;;;;True;True;True;True;True;True;True;True;2018-03-05 17:02:24;;;
1520265745.4112558;beacon;20;c4:04:15:02:0d:81;6;4;NETGEAR57;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:25;;;
1520265745.4314044;beacon;20;08:95:2a:7e:69:d6;6;4;Ziggo02634;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:25;;;
1520265745.8011677;beacon;20;54:fa:3e:26:da:cd;7;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:25;;;
1520265745.8951998;beacon;20;9c:80:df:b0:b9:34;3;4;VGV7519B0B934;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:25;;;
1520265746.729449;beacon;20;ac:22:05:ce:c4:61;6;4;ZiggoCFDD753;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:26;;;
1520265747.4121652;beacon;20;ac:cf:23:06:da:b0;8;4;AH04046815;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:27;;;
1520265747.9846294;beacon;20;54:fa:3e:3f:6f:cf;1;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:27;;;
1520265748.0648274;beacon;20;0e:96:d7:28:2e:5a;13;4;dlink-E601;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:28;;;
1520265748.1296203;beacon;20;54:fa:3e:37:9a:f7;6;4;HZN242220004;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:28;;;
1520265748.1595318;beacon;20;98:de:d0:5e:3e:c1;6;4;ziggo-ap-05e3ec1;True;True;True;1.0;;;;True;True;True;True;True;;;True;True;2018-03-05 17:02:28;;;
1520265748.2680032;beacon;20;ac:22:05:78:a4:bf;11;4;V&J;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:28;;;
1520265748.2723234;beacon;20;ae:22:15:78:a4:bf;11;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:28;;;
1520265748.4770215;beacon;40;38:d5:47:be:06:68;12;4;Private1;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:28;;;
1520265749.3067443;beacon;20;90:5c:44:af:fe:37;1;4;Ziggo87AFDCE;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:29;;;
1520265749.3105807;beacon;20;92:5c:14:af:fe:37;1;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:29;;;
1520265749.3225446;beacon;40;24:65:11:98:2b:ee;1;4;FRITZ!Box Fon WLAN 7360;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:29;;;
1520265749.6009176;beacon;20;ec:8e:b5:98:cb:21;11;4;DIRECT-20-HP OfficeJet Pro 6960;True;True;True;1.0;;;;;True;True;True;True;True;True;True;True;2018-03-05 17:02:29;;;
1520265749.696745;beacon;20;f8:04:2e:7d:f9:f8;2;4;UPC248166810;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:29;;;
1520265750.193072;beacon;40;a0:f3:c1:87:e9:3e;8;4;aquanet;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:30;;;
1520265750.753131;beacon;40;c4:12:f5:2c:e6:03;13;4;dlink-E601;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:30;;;
1520265750.8716996;beacon;20;ac:cf:23:3d:62:88;6;4;AH44431920;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:30;;;
1520265750.9150724;beacon;20;fc:15:b4:a9:64:95;6;4;HP-Print-95-Officejet Pro 8620;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:30;;;
1520265750.9438612;beacon;20;b0:c2:87:7c:86:82;11;4;Ziggo96756;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:30;;;
1520265750.9462569;beacon;20;b2:c2:87:7c:86:83;11;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:30;;;
1520265750.96794;beacon;20;ac:22:05:24:50:b0;11;4;ZiggoAC81E91;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:30;;;
1520265752.2943072;beacon;20;ac:22:05:e1:d3:e4;11;4;Ziggo1686CE7;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:32;;;
1520265752.2981513;beacon;20;ae:22:15:e1:d3:e4;11;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:32;;;
1520265753.7464783;beacon;20;94:f6:65:18:a2:b8;11;4;Ziggo;True;True;True;2.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:33;;;
1520265755.8338525;beacon;40;00:0b:3b:d2:e5:b3;9;4;devolo-000B3BD2E5B3;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:35;;;
1520265761.6359673;beacon;20;f8:04:2e:0c:88:b8;1;4;UPC244248786;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:41;;;
1520265761.6582303;beacon;20;1c:3a:de:87:6a:32;1;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 17:02:41;;;
1520265761.874296;beacon;20;d2:ae:ec:57:cd:db;6;6;"DIRECT-xy42"" Philips 6008";True;True;True;6.0;;;;;True;True;True;True;True;True;True;True;2018-03-05 17:02:41;;;
